Food code,Main food description,WWEIA number,WWEIA description,Energy (kcal),Protein (g),Carbohydrate (g),Total Sugars (g),Total Fiber (g),Total Fat (g),Water (g)
53260200,"Cookie, oatmeal, sugar free",5504,Cookies and brownies,449,4.8,69.9,31.65,2.9,18,6.5
53260300,"Cookie, sandwich, sugar free",5504,Cookies and brownies,461,4.5,68,19.73,4.1,22.1,4.2
53260400,"Cookie, sugar or plain, sugar free",5504,Cookies and brownies,523,10.34,50.52,0,3.4,31.03,6.17
53260500,"Cookie, sugar wafer, sugar free",5504,Cookies and brownies,531,3.57,66.26,0,14.3,28.57,0.7
53260600,"Cookie, peanut butter, sugar free",5504,Cookies and brownies,523,10.34,50.52,0,3.4,31.03,6.17
53261000,"Cookie, gluten free",5504,Cookies and brownies,474,2.19,76.03,49,2.5,17.89,2.84
53270100,"Cookies, Puerto Rican style",5504,Cookies and brownies,506,6.32,67.94,23.31,1.6,23.2,1.54
53300100,"Pie, NFS",5502,Cakes and pies,296,2.7,37.55,15.92,1.8,15.28,43.69
53300200,"Tart, all types",5502,Cakes and pies,316,3,42.6,21.4,2.6,16.1,37.6
53301000,"Pie, apple",5502,Cakes and pies,296,2.7,37.55,15.92,1.8,15.28,43.69
53301070,"Pie, apple, fast food",5502,Cakes and pies,316,3,42.6,21.4,2.6,16.1,37.6
53303500,"Pie, berry",5502,Cakes and pies,306,3.16,39.53,16.49,3.6,15.43,40.99
53304000,"Pie, blueberry",5502,Cakes and pies,300,2.82,37.95,15.49,2.5,15.52,42.96
53305000,"Pie, cherry",5502,Cakes and pies,311,2.95,40.93,19.53,1.9,15.3,40.03
53305700,"Pie, lemon",5502,Cakes and pies,280,2.61,31.24,18.42,0.7,16.28,49.21
53305800,"Pie, key lime",5502,Cakes and pies,322,5.73,42.08,35.88,0.3,15.02,35.64
53307000,"Pie, peach",5502,Cakes and pies,296,2.83,37.11,15.69,1.9,15.28,43.95
53312000,"Pie, strawberry",5502,Cakes and pies,289,2.88,44.22,22.59,2.2,11.6,40.55
53341000,"Pie, banana cream",5502,Cakes and pies,284,2.63,32.11,19.13,0.7,16.3,48.3
53342000,"Pie, chocolate cream",5502,Cakes and pies,291,2.95,32.27,19.28,0.7,16.84,47.12
53343000,"Pie, coconut cream",5502,Cakes and pies,296,2.76,31.72,18.66,1.1,17.96,46.88
53344000,"Pie, custard",5502,Cakes and pies,210,5.5,20.8,11.58,1.6,11.6,60.9
53344300,Dessert pizza,5502,Cakes and pies,204,1.86,32.3,15.82,1.7,7.54,57.66
53346000,"Pie, peanut butter cream",5502,Cakes and pies,421,6.26,32.9,21.71,1.1,30.45,29.1
53346500,"Pie, pineapple cream",5502,Cakes and pies,273,2.56,30.96,18.64,0.7,15.69,50.15
53347000,"Pie, pumpkin",5502,Cakes and pies,249,4.76,36.34,24.55,1.7,9.78,47.77
53360000,"Pie, sweet potato",5502,Cakes and pies,269,4.96,41.08,25.16,1.3,9.75,42.7
53365000,"Pie, vanilla cream",5502,Cakes and pies,285,2.66,32.09,19.19,0.7,16.47,48.11
53381000,"Pie, lemon meringue",5502,Cakes and pies,294,4.53,43.69,26.43,1.1,11.34,39.74
53385000,"Pie, pecan",5502,Cakes and pies,440,5.9,49.63,31.01,2.5,25.06,18.16
53385500,"Pie, oatmeal",5502,Cakes and pies,396,6.14,56.92,32.08,2.2,16.02,19.66
53391000,Pie shell,5502,Cakes and pies,508,6.5,56.24,4.23,3.3,28.59,7.18
53391100,"Pie shell, graham cracker",5502,Cakes and pies,501,5.1,64.3,18.13,1.9,24.83,4.37
53391150,"Pie shell, chocolate",5502,Cakes and pies,484,6.08,64.48,26.31,2.7,22.42,4.99
53410100,"Cobbler, apple",5502,Cakes and pies,217,2.05,33.56,16.87,1.6,8.66,55.03
53410300,"Cobbler, berry",5502,Cakes and pies,231,2.66,36.2,17.63,4,8.86,51.43
53410500,"Cobbler, cherry",5502,Cakes and pies,237,2.37,38.07,21.68,1.8,8.69,50.16
53410800,"Cobbler, peach",5502,Cakes and pies,217,2.22,32.98,16.57,1.7,8.66,55.38
53415100,"Crisp, apple",5502,Cakes and pies,215,2.81,30.18,15.82,2.7,9.59,56.51
53415110,"Fritter, plain",5506,"Doughnuts, sweet rolls, pastries",378,6.56,27.46,2.06,0.9,26.93,37.6
53415120,"Fritter, fruit",5506,"Doughnuts, sweet rolls, pastries",403,6.3,37.29,12.44,1.2,25.59,29.43
53415300,"Crisp, berry",5502,Cakes and pies,228,3.41,32.81,16.59,5,9.78,52.92
53415400,"Crisp, cherry",5502,Cakes and pies,234,3.13,34.67,20.63,2.8,9.61,51.65
53415500,"Crisp, peach",5502,Cakes and pies,214,2.98,29.6,15.52,2.7,9.59,56.86
53420000,"Cream puff, eclair, custard or cream filled, NS as to icing",5506,"Doughnuts, sweet rolls, pastries",279,4.53,10.66,2.38,0.3,24.6,59.41
53420100,"Cream puff, eclair, custard or cream filled, not iced",5506,"Doughnuts, sweet rolls, pastries",263,4.96,12.67,2.24,0.4,21.65,59.84
53420200,"Cream puff, eclair, custard or cream filled, iced",5506,"Doughnuts, sweet rolls, pastries",334,4.41,37.43,22.05,0.9,18.52,38.64
53420210,"Cream puff, eclair, custard or cream filled, iced, reduced fat",5506,"Doughnuts, sweet rolls, pastries",242,3.48,41.93,33.42,1,7.24,46.14
53420250,"Cream puff, no filling or icing",5506,"Doughnuts, sweet rolls, pastries",360,9,22.8,0.25,0.8,25.9,40.5
53420400,"Sopaipilla, without syrup or honey",5506,"Doughnuts, sweet rolls, pastries",367,5.79,41.46,0.14,1.4,20.18,29.38
53420410,Sopaipilla with syrup or honey,5506,"Doughnuts, sweet rolls, pastries",361,4.38,51.7,20.88,1.1,16.25,25.24
53430100,"Crepe, chocolate filled",4404,"Pancakes, waffles, French toast",170,4.87,22.92,12.25,0.2,6.52,64.57
53430200,"Crepe, fruit filled",4404,"Pancakes, waffles, French toast",185,4.59,26.52,16.22,1.2,7.13,60.87
53430700,"Tamale, sweet",5506,"Doughnuts, sweet rolls, pastries",259,2.22,35.61,15.44,2.3,12.57,48.45
53440000,"Strudel, apple",5502,Cakes and pies,281,1.96,37.18,21.1,0.8,14.08,46.03
53440300,"Strudel, berry",5502,Cakes and pies,291,2.43,39.23,21.7,2.7,14.24,43.24
53440500,"Strudel, cherry",5502,Cakes and pies,296,2.22,40.68,24.84,1,14.1,42.25
53440600,"Strudel, cheese",5502,Cakes and pies,358,5.85,39.14,19.41,0.4,19.81,33.99
53440700,"Strudel, peach",5502,Cakes and pies,281,2.09,36.73,20.87,0.9,14.08,46.3
53441110,Baklava,5502,Cakes and pies,433,6.6,37.8,12.8,2.7,29.01,25.15
53441210,Basbousa,5502,Cakes and pies,281,4.8,43.81,29.79,0.9,9.9,40.47
53450000,"Turnover, fruit",5502,Cakes and pies,316,3,42.6,21.4,2.6,16.1,37.6
53452100,"Pastry, fruit-filled",5506,"Doughnuts, sweet rolls, pastries",395,4.69,54.53,25.92,4.4,19.49,19.92
53452120,"Pastry, made with bean or lotus seed paste filling, baked",5506,"Doughnuts, sweet rolls, pastries",340,6.99,68.1,36.49,2.7,4.45,19.81
53452130,"Pastry, made with bean paste and salted egg yolk filling, baked",5506,"Doughnuts, sweet rolls, pastries",339,8.59,56.98,30.54,2.2,8.61,23.75
53452150,"Pastry, Chinese, made with rice flour",5506,"Doughnuts, sweet rolls, pastries",242,2.78,45.05,19.09,0.5,6,45.84
53452170,"Pastry, cookie type, fried",5506,"Doughnuts, sweet rolls, pastries",397,5.97,35.48,12.88,1,25.7,32.1
53452200,"Pastry, Italian, with cheese",5506,"Doughnuts, sweet rolls, pastries",267,7.52,35.06,13.08,0.8,10.94,45.42
53452400,"Pastry, puff",5506,"Doughnuts, sweet rolls, pastries",558,7.4,45.7,0.75,1.5,38.5,7.4
53452420,"Pastry, puff, custard or cream filled, iced or not iced",5506,"Doughnuts, sweet rolls, pastries",409,5.85,29.89,4.7,0.8,29.83,33.56
53452450,Cheese pastry puffs,5506,"Doughnuts, sweet rolls, pastries",265,9.3,13.4,0.2,0.4,19.54,55.78
53452500,"Pastry, mainly flour and water, fried",5506,"Doughnuts, sweet rolls, pastries",434,7.75,59.25,15.68,3.7,18.11,12.54
53453150,"Empanada, fruit",5502,Cakes and pies,271,3.32,32.63,5.87,2.1,14.34,48.87
53500100,"Breakfast pastry, NFS",5506,"Doughnuts, sweet rolls, pastries",371,5.4,47.8,27.53,1.9,18.5,27.1
53510000,"Danish pastry, plain or spice",5506,"Doughnuts, sweet rolls, pastries",403,7,44.6,19.78,1.3,22.4,24.3
53510100,"Danish pastry, with fruit",5506,"Doughnuts, sweet rolls, pastries",371,5.4,47.8,27.53,1.9,18.5,27.1
53511000,"Danish pastry, with cheese",5506,"Doughnuts, sweet rolls, pastries",374,8,37.2,6.95,1,21.9,31.4
53520000,"Doughnut, NFS",5506,"Doughnuts, sweet rolls, pastries",426,5.52,49.52,23.51,1.8,22.86,20.62
53520100,"Doughnut, cake type, plain",5506,"Doughnuts, sweet rolls, pastries",434,5.31,47.06,18.15,1.7,24.93,20.82
53520120,"Doughnut, chocolate",5506,"Doughnuts, sweet rolls, pastries",417,5.2,51.95,26.05,3.7,22.44,18.48
53520130,"Doughnut, cake type, powdered sugar",5506,"Doughnuts, sweet rolls, pastries",431,4.9,51.12,24.28,1.6,23.01,19.24
53520135,"Doughnut, cake type, with icing",5506,"Doughnuts, sweet rolls, pastries",431,4.25,51.23,27.14,1.4,23.19,19.67
53520140,"Doughnut, cake type, chocolate icing",5506,"Doughnuts, sweet rolls, pastries",427,4.47,50.29,26.06,1.5,23.46,20.06
53520160,"Doughnut, chocolate, with chocolate icing",5506,"Doughnuts, sweet rolls, pastries",413,5.42,51.01,24.97,3.9,22.72,18.87
53520170,Doughnut holes,5506,"Doughnuts, sweet rolls, pastries",426,5.52,49.52,23.51,1.8,22.86,20.62
53520200,Churros,5506,"Doughnuts, sweet rolls, pastries",419,6.05,48.87,23.38,2.6,22.21,21.63
53520510,Beignet,5506,"Doughnuts, sweet rolls, pastries",417,5.46,53.69,31.09,1.9,20.18,19.58
53521110,"Doughnut, yeast type",5506,"Doughnuts, sweet rolls, pastries",421,6.14,47.93,22.75,2.1,22.7,22
53521130,"Doughnut, yeast type, with chocolate icing",5506,"Doughnuts, sweet rolls, pastries",416,5.13,50.98,29.74,1.9,21.68,21
53521140,"Doughnut, jelly",5506,"Doughnuts, sweet rolls, pastries",390,4.94,52.33,28.44,1.9,18.16,23.55
53521210,"Doughnut, custard-filled",5506,"Doughnuts, sweet rolls, pastries",363,5.2,42.86,21.59,1.7,18.92,31.93
53521230,"Doughnut, custard-filled, with icing",5506,"Doughnuts, sweet rolls, pastries",368,4.52,46.25,27.61,1.6,18.7,29.44
53530000,Breakfast tart,5506,"Doughnuts, sweet rolls, pastries",385,4.01,71.83,31,1.8,9.02,14.04
53530010,"Breakfast tart, lowfat",5506,"Doughnuts, sweet rolls, pastries",372,3.99,76.8,4.87,1.5,5.99,12.04
53610100,"Coffee cake, crumb or quick-bread type",5506,"Doughnuts, sweet rolls, pastries",389,6.55,51.54,26.6,1.5,18.03,22
53610170,"Coffee cake, crumb or quick-bread type, with fruit",5506,"Doughnuts, sweet rolls, pastries",317,4.23,50.33,33.82,1.3,11.54,32.65
53610200,"Coffee cake, crumb or quick-bread type, cheese-filled",5506,"Doughnuts, sweet rolls, pastries",359,6.85,45.28,22.86,1.3,17.2,28.82
53710400,Cereal or granola bar (General Mills Fiber One Chewy Bar),5402,Cereal bars,389,5,69.82,25,22.5,10,12.04
53710500,Cereal or granola bar (Kellogg's Nutri-Grain Cereal Bar),5402,Cereal bars,365,4.22,67.61,28.98,3,8.67,16.7
53710502,Cereal or granola bar (Kellogg's Nutri-Grain Yogurt Bar),5402,Cereal bars,365,4.22,67.61,28.98,3,8.67,16.7
53710504,Cereal or granola bar (Kellogg's Nutri-Grain Fruit and Nut Bar),5402,Cereal bars,403,9.38,66.72,32.45,7.5,10.93,11.26
53710600,Milk 'n Cereal bar,5402,Cereal bars,413,6.47,72.05,45.97,0.4,10.98,8.69
53710700,Cereal or granola bar (Kellogg's Special K bar),5402,Cereal bars,409,9.09,72.73,31.8,1.8,9.09,7.5
53710800,Cereal or granola bar (Kashi Chewy),5404,Nutrition bars,390,16.67,63.42,42.31,7.7,7.69,9.23
53710802,Cereal or granola bar (Kashi Crunchy),5404,Nutrition bars,429,18.57,53.26,17.14,11.4,15.71,9.34
53710810,Cereal or granola bar (KIND Fruit and Nut Bar),5402,Cereal bars,486,13.79,44.27,22.56,6.4,31.88,7.83
53710900,Cereal or granola bar (General Mills Nature Valley Chewy Trail Mix),5402,Cereal bars,415,5.71,72.27,42.86,3.8,11.43,9.3
53710902,"Cereal or granola bar, with yogurt coating (General Mills Nature Valley Chewy Granola Bar)",5402,Cereal bars,423,5.71,74.29,40,4.4,11.43,7.18
53710904,Cereal or granola bar (General Mills Nature Valley Sweet and Salty Granola Bar),5402,Cereal bars,487,9.14,61.14,33.14,2.9,22.86,3.7
53710906,Cereal or granola bar (General Mills Nature Valley Crunchy Granola Bar),5402,Cereal bars,471,10.1,64.4,28.57,5.3,19.8,3.9
53711000,Cereal or granola bar (Quaker Chewy Granola Bar),5402,Cereal bars,418,5.65,70.2,28.92,3.8,16.57,6.45
53711002,Cereal or granola bar (Quaker Chewy 90 Calorie Granola Bar),5402,Cereal bars,408,4.17,79.17,29.17,4.2,8.33,6.23
53711004,Cereal or granola bar (Quaker Chewy 25% Less Sugar Granola Bar),5402,Cereal bars,412,5.55,69.4,20.8,3.1,12.5,11.65
53711006,Cereal or granola bar (Quaker Chewy Dipps Granola Bar),5402,Cereal bars,480,7.52,64.96,37.61,3.2,20.42,5.56
53711100,Cereal or granola bar (Quaker Granola Bites),5402,Cereal bars,451,7.17,66.27,30,5.7,17.5,7.88
53712000,"Snack bar, oatmeal",5402,Cereal bars,389,6.67,75.47,31.54,4.6,6.67,9.86
53712100,"Cereal or Granola bar, NFS",5402,Cereal bars,471,10.1,64.4,28.57,5.3,19.8,3.9
53712200,"Cereal or granola bar, lowfat, NFS",5402,Cereal bars,408,4.17,79.17,29.17,4.2,8.33,6.23
53712210,"Cereal or granola bar, nonfat",5402,Cereal bars,342,5.9,77.6,45.24,7.4,0.9,13.7
53713000,"Cereal or granola bar, reduced sugar, NFS",5402,Cereal bars,412,5.55,69.4,20.8,3.1,12.5,11.65
53713010,"Cereal or granola bar, fruit and nut",5402,Cereal bars,486,13.79,44.27,22.56,6.4,31.88,7.83
53713100,"Cereal or granola bar, peanuts , oats, sugar, wheat germ",5402,Cereal bars,471,10.1,64.4,28.57,5.3,19.8,3.9
53714200,"Cereal or granola bar, chocolate coated, NFS",5402,Cereal bars,480,7.52,64.96,37.61,3.2,20.42,5.56
53714210,"Cereal or granola bar, with coconut, chocolate coated",5402,Cereal bars,531,5.2,55.2,34.27,6.2,32.2,6.1
53714220,"Cereal or granola bar with nuts, chocolate coated",5402,Cereal bars,536,9.6,54.1,23.63,3.8,31.2,3.2
53714230,"Cereal or granola bar, oats, nuts, coated with non-chocolate coating",5402,Cereal bars,455,8.6,60.13,34,4.3,20,8.74
53714250,"Cereal or granola bar, coated with non-chocolate coating",5402,Cereal bars,508,10.2,53.4,23.74,2.8,31.1,3.2
53714300,"Cereal or granola bar, high fiber, coated with non-chocolate yogurt coating",5402,Cereal bars,389,5,69.82,25,22.5,10,12.04
53714400,"Cereal or granola bar, with rice cereal",5402,Cereal bars,417,3.4,80.5,19.36,0,9,5.9
53714500,"Breakfast bar, NFS",5402,Cereal bars,376,4.4,72.8,35.1,2.1,7.5,14.5
53714510,"Breakfast bar, date, with yogurt coating",5402,Cereal bars,348,3.7,70.9,46.36,4.6,7.3,16.5
53714520,"Breakfast bar, cereal crust with fruit filling, lowfat",5402,Cereal bars,376,4.4,72.8,35.1,2.1,7.5,14.5
53720100,Nutrition bar (Balance Original Bar),5404,Nutrition bars,415,28,48.73,34.89,3.1,12,7.76
53720200,Nutrition bar (Clif Bar),5404,Nutrition bars,346,14.71,65.44,31.62,7.4,5.88,11
53720210,Nutrition bar (Clif Kids Organic Zbar),5404,Nutrition bars,416,5.55,74.72,30.56,8.3,9.72,7.74
53720300,Nutrition bar (PowerBar),5404,Nutrition bars,363,14.15,69.63,30.07,5.7,3.11,9.83
53720400,Nutrition bar (Slim Fast Original Meal Bar),5404,Nutrition bars,386,16.19,60.21,25,5.1,8.92,10.87
53720500,Nutrition bar (Snickers Marathon Protein Bar),5404,Nutrition bars,415,25,50.5,28.75,12.5,12.5,9
53720600,Nutrition bar (South Beach Living Meal Bar),5404,Nutrition bars,386,16.19,60.21,25,5.1,8.92,10.87
53720610,Nutrition bar (South Beach Living High Protein Bar),5404,Nutrition bars,412,30.34,38.4,15.17,7.3,15.17,12.16
53720700,Nutrition bar (Tiger's Milk),5404,Nutrition bars,387,16.8,56.46,36.4,2.3,14.29,10.28
53720800,Nutrition bar (Zone Perfect Classic Crunch),5404,Nutrition bars,426,30,45,27,2,14,7
53729000,"Nutrition bar or meal replacement bar, NFS",5404,Nutrition bars,426,30,45,27,2,14,7
53800000,"Baby Toddler snack, NFS",9012,Baby food: snacks and sweets,359,7.34,83.4,18.18,3.4,3.29,3.79
53801000,Baby Toddler bar,9012,Baby food: snacks and sweets,344,5.43,68.63,42,1.7,5.3,14
53803100,Baby Toddler cookie,9012,Baby food: snacks and sweets,420,9.88,69.79,24.55,3,11.24,5.86
53803300,Baby Toddler biscuit,9012,Baby food: snacks and sweets,395,11.37,80.53,15.6,1.5,2.97,3.27
54001000,"Crackers, NFS",5202,"Crackers, excludes saltines",510,6.64,61.3,8.18,2.3,26.43,3.14
54102010,Graham crackers,5504,Cookies and brownies,430,6.69,77.66,24.85,3.4,10.6,3.39
54102015,Graham crackers (Teddy Grahams),5504,Cookies and brownies,430,6.69,77.66,24.85,3.4,10.6,3.39
54102020,"Graham crackers, chocolate covered",5504,Cookies and brownies,500,4,66.78,37.3,2.2,25.8,2
54102050,"Crackers, oatmeal",5202,"Crackers, excludes saltines",455,7.3,70.73,15.48,6.9,16.4,2.75
54102060,"Crackers, Cuban",5504,Cookies and brownies,430,5.6,73.8,17.6,1,12.8,5.8
54102100,"Graham crackers, reduced fat",5504,Cookies and brownies,386,5.71,77.96,22.86,5.7,5.71,8.01
54102200,"Graham crackers, sandwich, with filling",5504,Cookies and brownies,483,4.5,72.1,39.3,1.5,20,2.2
54103000,"Crackers, breakfast biscuit",5202,"Crackers, excludes saltines",427,7.12,70.99,22.83,7.3,15.07,5.1
54200100,"Crackers, butter, reduced sodium",5202,"Crackers, excludes saltines",443,8.8,68.6,0.37,10.5,17.2,2.7
54201010,"Crackers, matzo, reduced sodium",5202,"Crackers, excludes saltines",395,10,83.7,0.29,3,1.4,4.3
54202020,"Crackers, saltine, reduced sodium",5204,Saltine crackers,416,9.39,73.48,2.19,2.9,8.75,3.99
54204020,"Crackers, wheat, reduced sodium",5202,"Crackers, excludes saltines",443,8.8,68.6,0.37,10.5,17.2,2.7
54204030,"Crackers, woven wheat, reduced sodium",5202,"Crackers, excludes saltines",443,8.8,68.6,0.37,10.5,17.2,2.7
54301010,"Crackers, butter, plain",5202,"Crackers, excludes saltines",510,6.64,61.3,8.18,2.3,26.43,3.14
54301020,"Crackers, butter, flavored",5202,"Crackers, excludes saltines",510,6.64,61.3,8.18,2.3,26.43,3.14
54301030,"Crackers, butter (Ritz)",5202,"Crackers, excludes saltines",510,6.64,61.3,8.18,2.3,26.43,3.14
54301100,"Crackers, butter, reduced fat",5202,"Crackers, excludes saltines",444,9.34,71.52,15.01,3.4,13.37,2.73
54304000,"Crackers, cheese",5202,"Crackers, excludes saltines",489,10.93,59.42,4.53,2.3,22.74,3.55
54304005,"Crackers, cheese (Cheez-It)",5202,"Crackers, excludes saltines",489,10.93,59.42,4.53,2.3,22.74,3.55
54304020,"Crackers, cheese (Goldfish)",5202,"Crackers, excludes saltines",489,10.93,59.42,4.53,2.3,22.74,3.55
54304100,"Crackers, cheese, reduced fat",5202,"Crackers, excludes saltines",418,10,68.19,0,3.3,11.67,7.3
54304110,"Crackers, cheese, reduced sodium",5202,"Crackers, excludes saltines",503,10.1,58.2,0.28,2.4,25.3,3.1
54304150,"Crackers, cheese, whole grain",5202,"Crackers, excludes saltines",412,9.62,57.29,0,6.4,16.03,14.26
54305010,"Crackers, crispbread",5202,"Crackers, excludes saltines",366,7.9,82.2,1.07,16.5,1.3,6.1
54305020,"Crackers, flatbread",5202,"Crackers, excludes saltines",412,9.85,75.23,2.92,10.2,8.25,4.05
54307000,"Crackers, matzo",5202,"Crackers, excludes saltines",395,10,83.7,0.29,3,1.4,4.3
54308000,"Crackers, milk",5202,"Crackers, excludes saltines",446,7.6,71.73,10.32,3.4,13.77,4.7
54313000,"Crackers, oyster",5204,Saltine crackers,418,9.46,74.05,1.29,2.8,8.64,5.05
54318000,"Chips, rice",5004,"Tortilla, corn, other chips",384,8.2,81.5,0.6,4.2,2.8,5.8
54318500,Rice cake,5202,"Crackers, excludes saltines",392,7.1,81.1,0.88,4.2,4.3,5.8
54319000,"Crackers, rice",5202,"Crackers, excludes saltines",416,10,82.64,0,0,5,0.11
54319005,"Crackers, rice and nuts",5202,"Crackers, excludes saltines",430,10.78,77.41,0.37,0.8,8.85,0.29
54319020,Popcorn cake,5202,"Crackers, excludes saltines",384,9.7,80.1,0.72,2.9,3.1,5
54319500,Rice paper,5202,"Crackers, excludes saltines",323,5.91,72.26,0.27,0.5,1.11,19.6
54325000,"Crackers, saltine",5204,Saltine crackers,418,9.46,74.05,1.29,2.8,8.64,5.05
54325010,"Crackers, saltine, reduced fat",5204,Saltine crackers,393,10.5,82.3,0.38,2.7,1.6,3.4
54325060,"Crackers, saltine, multigrain",5204,Saltine crackers,398,7.14,68.25,0,6.7,10.71,9.85
54326000,"Crackers, multigrain",5202,"Crackers, excludes saltines",482,7.1,67.6,12,3.5,20.4,2.5
54328000,"Crackers, sandwich",5202,"Crackers, excludes saltines",494,11.47,58.38,10.5,2.3,24.54,2.93
54328100,"Crackers, sandwich, peanut butter filled",5202,"Crackers, excludes saltines",494,11.47,58.38,10.5,2.3,24.54,2.93
54328105,"Crackers, sandwich, peanut butter filled (Ritz)",5202,"Crackers, excludes saltines",482,7.5,57.14,10,2.5,25,8.4
54328110,"Crackers, sandwich, reduced fat, peanut butter filled",5202,"Crackers, excludes saltines",437,8.33,63.49,11.11,2.8,16.67,9.33
54328120,"Crackers, whole grain, sandwich, peanut butter filled",5202,"Crackers, excludes saltines",465,14.12,54.59,9.41,9.4,21.18,7.32
54328200,"Crackers, sandwich, cheese filled",5202,"Crackers, excludes saltines",477,9.3,61.7,3.18,1.9,21.1,3.9
54328210,"Crackers, sandwich, cheese filled (Ritz)",5202,"Crackers, excludes saltines",479,7.66,56.05,9.92,2.5,25.09,9.16
54336000,"Crackers, water",5202,"Crackers, excludes saltines",384,7.14,72.81,0,7.1,7.14,11
54336100,"Crackers, wonton",5202,"Crackers, excludes saltines",521,10.33,51.9,0.25,1.9,31.72,4.93
54337010,"Crackers, woven wheat",5202,"Crackers, excludes saltines",441,8.94,70.14,8.34,8.6,15.26,2.84
54337020,"Crackers, woven wheat, plain (Triscuit)",5202,"Crackers, excludes saltines",441,8.94,70.14,8.34,8.6,15.26,2.84
54337030,"Crackers, woven wheat, flavored (Triscuit)",5202,"Crackers, excludes saltines",441,8.94,70.14,8.34,8.6,15.26,2.84
54337060,"Crackers, woven wheat, reduced fat",5202,"Crackers, excludes saltines",416,11.34,75.52,1.22,10.9,7.59,2.59
54338000,"Crackers, wheat",5202,"Crackers, excludes saltines",441,8.94,70.14,8.34,8.6,15.26,2.84
